,open,high,low,close
2013-05-03 00:00:00+00:00,451.15,453.23,449.15,449.93
2013-05-06 00:00:00+00:00,455.71,462.2,454.31,460.72
2013-05-07 00:00:00+00:00,465.0,465.7,453.7,458.72
2013-05-08 00:00:00+00:00,459.04,465.37,455.81,463.72
2013-05-09 00:00:00+00:00,459.81,463.0,455.58,456.74
2013-05-10 00:00:00+00:00,457.95,459.71,450.48,452.89
2013-05-13 00:00:00+00:00,451.51,457.9,451.5,454.74
2013-05-14 00:00:00+00:00,453.85,455.2,442.15,443.8
2013-05-15 00:00:00+00:00,439.16,441.0,422.36,428.97
2013-05-16 00:00:00+00:00,423.56,437.85,418.9,434.62
2013-05-17 00:00:00+00:00,439.05,440.09,431.01,433.25
2013-05-20 00:00:00+00:00,431.79,445.8,430.1,442.74
2013-05-21 00:00:00+00:00,438.15,445.48,434.2,439.72
2013-05-22 00:00:00+00:00,444.01,448.35,438.22,441.38
2013-05-23 00:00:00+00:00,436.0,446.16,435.79,442.19
2013-05-24 00:00:00+00:00,440.85,445.66,440.36,445.15
2013-05-28 00:00:00+00:00,449.9,451.11,440.85,441.51
2013-05-29 00:00:00+00:00,440.0,447.5,439.4,445.0
2013-05-30 00:00:00+00:00,445.36,454.5,444.51,451.59
2013-05-31 00:00:00+00:00,452.5,457.1,449.64,449.68
2013-06-03 00:00:00+00:00,451.0,452.36,442.48,450.74
2013-06-04 00:00:00+00:00,453.34,454.43,447.39,449.31
2013-06-05 00:00:00+00:00,445.65,450.72,443.71,445.15
2013-06-06 00:00:00+00:00,445.05,447.0,434.05,438.46
2013-06-07 00:00:00+00:00,436.62,443.24,432.77,441.8
2013-06-10 00:00:00+00:00,444.54,449.08,436.8,438.72
2013-06-11 00:00:00+00:00,435.9,442.76,433.32,437.68
2013-06-12 00:00:00+00:00,439.51,441.25,431.5,432.03
2013-06-13 00:00:00+00:00,432.35,437.14,428.75,435.91
2013-06-14 00:00:00+00:00,435.55,436.29,428.5,430.0
2013-06-17 00:00:00+00:00,431.44,435.7,430.36,432.09
2013-06-18 00:00:00+00:00,431.31,434.9,430.21,431.75
2013-06-19 00:00:00+00:00,431.05,431.66,423.0,423.03
2013-06-20 00:00:00+00:00,419.26,425.98,415.17,416.64
2013-06-21 00:00:00+00:00,418.5,420.0,408.1,413.71
2013-06-24 00:00:00+00:00,407.4,408.66,398.05,402.14
2013-06-25 00:00:00+00:00,405.44,407.79,398.83,402.58
2013-06-26 00:00:00+00:00,403.7,404.79,395.66,398.02
2013-06-27 00:00:00+00:00,399.25,401.39,393.54,393.84
2013-06-28 00:00:00+00:00,391.58,400.27,388.87,396.16
2013-07-01 00:00:00+00:00,402.69,412.27,401.22,409.36
2013-07-02 00:00:00+00:00,409.82,421.63,409.47,418.51
2013-07-03 00:00:00+00:00,420.9,422.98,417.45,421.23
2013-07-05 00:00:00+00:00,419.97,423.29,415.35,417.31
2013-07-08 00:00:00+00:00,420.1,421.0,410.65,415.1
2013-07-09 00:00:00+00:00,413.6,423.5,410.38,422.16
2013-07-10 00:00:00+00:00,419.6,424.8,418.25,420.73
2013-07-11 00:00:00+00:00,422.9,428.25,421.17,427.35
2013-07-12 00:00:00+00:00,427.65,429.79,423.41,426.5
2013-07-15 00:00:00+00:00,425.03,431.46,424.8,427.44
2013-07-16 00:00:00+00:00,426.52,430.71,424.17,430.29
2013-07-17 00:00:00+00:00,429.8,432.22,428.22,430.3
2013-07-18 00:00:00+00:00,433.23,434.87,430.61,431.69
2013-07-19 00:00:00+00:00,433.1,433.98,424.35,424.96
2013-07-22 00:00:00+00:00,429.29,429.75,425.47,426.22
2013-07-23 00:00:00+00:00,426.08,426.96,418.71,418.98
2013-07-24 00:00:00+00:00,438.93,444.59,435.26,440.58
2013-07-25 00:00:00+00:00,440.71,441.4,435.81,438.5
2013-07-26 00:00:00+00:00,435.5,441.04,434.34,440.99
2013-07-29 00:00:00+00:00,440.8,449.99,440.2,447.79
2013-07-30 00:00:00+00:00,449.96,457.15,449.23,453.32
2013-07-31 00:00:00+00:00,455.0,457.34,449.43,452.52
2013-08-01 00:00:00+00:00,455.75,456.8,453.26,456.75
2013-08-02 00:00:00+00:00,457.87,462.85,456.66,462.56
2013-08-05 00:00:00+00:00,464.56,470.67,462.15,469.53
2013-08-06 00:00:00+00:00,468.02,471.89,462.17,465.22
2013-08-07 00:00:00+00:00,463.8,467.0,461.77,464.94
2013-08-08 00:00:00+00:00,464.0,464.1,457.95,461.01
2013-08-09 00:00:00+00:00,458.59,460.46,453.65,454.43
2013-08-12 00:00:00+00:00,456.53,468.65,456.53,467.46
2013-08-13 00:00:00+00:00,470.96,494.66,468.05,489.57
2013-08-14 00:00:00+00:00,497.79,504.25,493.4,498.6
2013-08-15 00:00:00+00:00,496.99,502.4,489.08,497.9
2013-08-16 00:00:00+00:00,500.16,502.94,498.86,502.34
2013-08-19 00:00:00+00:00,504.57,513.74,504.0,507.87
2013-08-20 00:00:00+00:00,509.35,510.57,500.82,501.13
2013-08-21 00:00:00+00:00,503.13,507.15,501.2,502.52
2013-08-22 00:00:00+00:00,504.84,505.59,498.2,502.96
2013-08-23 00:00:00+00:00,502.79,503.35,499.35,501.02
2013-08-26 00:00:00+00:00,500.85,510.2,500.5,502.93
2013-08-27 00:00:00+00:00,497.59,502.51,486.3,488.18
2013-08-28 00:00:00+00:00,486.0,495.8,486.0,490.7
2013-08-29 00:00:00+00:00,491.85,496.5,491.13,491.62
2013-08-30 00:00:00+00:00,492.0,492.95,486.5,487.07
2013-09-03 00:00:00+00:00,493.24,500.6,487.35,488.65
2013-09-04 00:00:00+00:00,499.59,502.24,496.28,498.65
2013-09-05 00:00:00+00:00,500.28,500.68,493.64,495.26
2013-09-06 00:00:00+00:00,498.53,499.38,489.95,498.24
2013-09-09 00:00:00+00:00,504.8,507.92,503.48,506.19
2013-09-10 00:00:00+00:00,506.2,507.45,489.5,494.63
2013-09-11 00:00:00+00:00,467.42,473.69,464.81,467.83
2013-09-12 00:00:00+00:00,468.5,475.4,466.01,472.69
2013-09-13 00:00:00+00:00,469.78,471.83,464.7,464.89
2013-09-16 00:00:00+00:00,461.0,461.61,447.22,450.1
2013-09-17 00:00:00+00:00,447.83,459.71,447.5,455.18
2013-09-18 00:00:00+00:00,463.18,466.35,460.66,464.65
2013-09-19 00:00:00+00:00,470.7,475.83,469.25,472.47
2013-09-20 00:00:00+00:00,477.88,478.55,466.0,466.0
2013-09-23 00:00:00+00:00,496.11,496.91,482.6,490.64
2013-09-24 00:00:00+00:00,494.88,495.47,487.82,489.27
2013-09-25 00:00:00+00:00,489.2,489.64,481.43,481.5
2013-09-26 00:00:00+00:00,486.06,488.56,483.9,486.28
2013-09-27 00:00:00+00:00,483.78,484.67,480.72,482.7
2013-09-30 00:00:00+00:00,476.83,481.66,474.41,476.66
2013-10-01 00:00:00+00:00,478.45,489.14,478.38,488.0
2013-10-02 00:00:00+00:00,485.63,491.8,483.75,489.56
2013-10-03 00:00:00+00:00,490.51,492.35,480.74,483.55
2013-10-04 00:00:00+00:00,483.86,484.6,478.6,483.03
2013-10-07 00:00:00+00:00,486.6,492.65,485.35,487.75
2013-10-08 00:00:00+00:00,489.65,490.64,480.54,481.01
2013-10-09 00:00:00+00:00,484.64,487.79,478.28,486.6
2013-10-10 00:00:00+00:00,491.27,492.38,487.04,489.88
2013-10-11 00:00:00+00:00,487.0,493.84,485.16,493.0
2013-10-14 00:00:00+00:00,489.75,497.58,489.35,496.04
2013-10-15 00:00:00+00:00,497.85,502.0,495.52,498.71
2013-10-16 00:00:00+00:00,500.74,502.53,499.23,501.08
2013-10-17 00:00:00+00:00,499.9,504.78,499.68,504.64
2013-10-18 00:00:00+00:00,506.1,509.26,505.71,508.99
2013-10-21 00:00:00+00:00,511.79,524.3,511.52,521.39
2013-10-22 00:00:00+00:00,526.48,528.45,508.03,519.61
2013-10-23 00:00:00+00:00,519.02,525.67,519.0,524.94
2013-10-24 00:00:00+00:00,525.0,532.47,522.45,531.88
2013-10-25 00:00:00+00:00,531.15,533.23,525.11,526.09
2013-10-28 00:00:00+00:00,529.01,531.0,523.21,529.48
2013-10-29 00:00:00+00:00,536.27,539.25,514.539,517.02
2013-10-30 00:00:00+00:00,519.61,527.52,517.02,524.88
2013-10-31 00:00:00+00:00,525.0,527.49,521.27,522.37
2013-11-01 00:00:00+00:00,524.02,524.8,515.84,520.03
2013-11-04 00:00:00+00:00,521.059,526.82,518.809,526.71
2013-11-05 00:00:00+00:00,524.58,528.89,523.0,525.58
2013-11-06 00:00:00+00:00,524.15,524.86,518.2,520.87
2013-11-07 00:00:00+00:00,519.58,523.19,512.38,512.5
2013-11-08 00:00:00+00:00,514.58,521.13,512.59,520.58
2013-11-11 00:00:00+00:00,519.99,521.669,514.409,519.28
2013-11-12 00:00:00+00:00,517.669,523.919,517.0,520.11
2013-11-13 00:00:00+00:00,518.0,522.25,516.96,520.559
2013-11-14 00:00:00+00:00,522.99,529.28,521.87,528.19
2013-11-15 00:00:00+00:00,526.6,529.09,524.49,524.94
2013-11-18 00:00:00+00:00,524.99,527.19,518.2,518.65
2013-11-19 00:00:00+00:00,519.59,523.38,517.97,519.5
2013-11-20 00:00:00+00:00,519.23,520.419,514.33,515.059
2013-11-21 00:00:00+00:00,517.64,521.21,513.669,521.15
2013-11-22 00:00:00+00:00,519.61,522.159,518.53,519.69
2013-11-25 00:00:00+00:00,521.02,525.87,521.0,523.75
2013-11-26 00:00:00+00:00,524.14,536.14,524.0,533.42
2013-11-27 00:00:00+00:00,536.27,546.0,536.17,545.88
2013-11-29 00:00:00+00:00,549.48,558.33,547.81,556.68
2013-12-02 00:00:00+00:00,558.15,564.33,550.82,551.3
2013-12-03 00:00:00+00:00,558.3,566.38,557.68,566.38
2013-12-04 00:00:00+00:00,565.5,569.19,560.82,564.85
2013-12-05 00:00:00+00:00,572.65,575.14,566.41,568.1
2013-12-06 00:00:00+00:00,565.77,566.75,559.57,559.93
2013-12-09 00:00:00+00:00,561.55,569.58,560.9,566.6
2013-12-10 00:00:00+00:00,563.73,567.88,561.2,565.64
2013-12-11 00:00:00+00:00,566.89,570.98,559.0,561.2
2013-12-12 00:00:00+00:00,562.02,565.34,560.02,560.61
2013-12-13 00:00:00+00:00,562.36,562.88,553.66,554.49
2013-12-16 00:00:00+00:00,555.07,562.64,555.01,557.45
2013-12-17 00:00:00+00:00,555.86,559.44,553.37,554.98
2013-12-18 00:00:00+00:00,549.55,551.45,538.8,550.7
2013-12-19 00:00:00+00:00,549.38,554.99,543.73,544.45
2013-12-20 00:00:00+00:00,545.5,551.63,544.81,548.8
2013-12-23 00:00:00+00:00,567.99,570.72,562.76,570.23
2013-12-24 00:00:00+00:00,569.85,571.88,566.02,568.11
2013-12-26 00:00:00+00:00,568.28,569.5,563.35,563.9
2013-12-27 00:00:00+00:00,563.89,564.41,559.5,560.0
2013-12-30 00:00:00+00:00,557.94,558.09,552.32,554.52
2013-12-31 00:00:00+00:00,554.34,561.29,554.0,561.16
2014-01-02 00:00:00+00:00,555.99,557.08,552.02,553.23
2014-01-03 00:00:00+00:00,552.87,553.7,540.43,540.98
2014-01-06 00:00:00+00:00,537.42,546.82,533.53,543.95
2014-01-07 00:00:00+00:00,544.37,545.96,537.92,540.14
2014-01-08 00:00:00+00:00,539.1,546.07,538.65,543.36
2014-01-09 00:00:00+00:00,546.8,546.98,535.35,536.51
2014-01-10 00:00:00+00:00,539.57,540.8,531.11,532.91
2014-01-13 00:00:00+00:00,529.93,542.5,529.75,535.74
2014-01-14 00:00:00+00:00,538.15,547.51,537.66,546.39
2014-01-15 00:00:00+00:00,553.79,560.2,551.66,557.36
2014-01-16 00:00:00+00:00,554.99,556.85,551.64,554.23
2014-01-17 00:00:00+00:00,551.2,552.08,539.9,540.55
2014-01-21 00:00:00+00:00,540.95,550.07,540.42,549.0
2014-01-22 00:00:00+00:00,550.94,557.3,547.81,551.51
2014-01-23 00:00:00+00:00,549.95,556.5,544.81,556.15
2014-01-24 00:00:00+00:00,553.45,556.18,544.75,546.2
2014-01-27 00:00:00+00:00,550.44,554.8,545.75,550.55
2014-01-28 00:00:00+00:00,508.39,515.0,502.07,506.83
2014-01-29 00:00:00+00:00,503.95,507.38,498.61,500.56
2014-01-30 00:00:00+00:00,502.13,506.5,496.7,499.18
2014-01-31 00:00:00+00:00,495.23,501.56,493.55,500.59
2014-02-03 00:00:00+00:00,502.61,507.73,499.3,501.63
2014-02-04 00:00:00+00:00,505.92,509.47,502.76,508.6
2014-02-05 00:00:00+00:00,506.53,515.28,506.25,512.61
2014-02-06 00:00:00+00:00,510.52,513.5,507.81,512.47
2014-02-07 00:00:00+00:00,521.49,522.929,517.38,519.75
2014-02-10 00:00:00+00:00,518.039,531.99,518.0,529.05
2014-02-11 00:00:00+00:00,530.78,537.75,529.5,535.96
2014-02-12 00:00:00+00:00,536.92,539.6,533.24,535.9
2014-02-13 00:00:00+00:00,534.66,544.85,534.2,544.42
2014-02-14 00:00:00+00:00,542.46,545.98,541.2,543.87
2014-02-18 00:00:00+00:00,546.02,551.19,545.54,545.93
2014-02-19 00:00:00+00:00,544.74,546.89,534.3,537.35
2014-02-20 00:00:00+00:00,533.0,537.0,529.0,531.14
2014-02-21 00:00:00+00:00,532.59,534.57,524.6,525.24
2014-02-24 00:00:00+00:00,523.14,529.94,522.419,527.54
2014-02-25 00:00:00+00:00,529.06,529.57,521.0,522.11
2014-02-26 00:00:00+00:00,523.5,525.0,515.6,517.36
2014-02-27 00:00:00+00:00,517.49,528.78,516.049,527.83
2014-02-28 00:00:00+00:00,528.8,532.75,522.12,526.3
2014-03-03 00:00:00+00:00,523.28,530.68,522.809,527.75
2014-03-04 00:00:00+00:00,530.86,532.64,527.77,531.24
2014-03-05 00:00:00+00:00,530.25,534.75,529.12,532.36
2014-03-06 00:00:00+00:00,532.6,534.44,528.1,530.76
2014-03-07 00:00:00+00:00,531.09,531.98,526.05,530.44
2014-03-10 00:00:00+00:00,528.61,533.33,528.26,531.07
2014-03-11 00:00:00+00:00,535.59,538.74,532.55,536.11
2014-03-12 00:00:00+00:00,534.53,537.35,532.0,536.55
2014-03-13 00:00:00+00:00,537.35,539.68,529.16,530.68
2014-03-14 00:00:00+00:00,528.21,530.97,523.0,524.66
2014-03-17 00:00:00+00:00,527.25,529.97,525.85,526.54
2014-03-18 00:00:00+00:00,525.83,531.97,525.2,531.42
2014-03-19 00:00:00+00:00,532.29,536.24,528.98,531.26
2014-03-20 00:00:00+00:00,529.79,532.67,527.35,528.75
2014-03-21 00:00:00+00:00,531.79,533.75,526.33,531.63
2014-03-24 00:00:00+00:00,538.35,540.5,535.06,539.15
2014-03-25 00:00:00+00:00,541.54,545.75,539.59,545.0
2014-03-26 00:00:00+00:00,546.52,549.01,538.86,539.78
2014-03-27 00:00:00+00:00,539.9,541.5,535.12,537.43
2014-03-28 00:00:00+00:00,538.32,538.94,534.25,536.86
2014-03-31 00:00:00+00:00,539.59,540.83,535.93,536.73
2014-04-01 00:00:00+00:00,537.98,541.87,536.77,541.72
2014-04-02 00:00:00+00:00,542.38,543.48,540.25,542.56
2014-04-03 00:00:00+00:00,541.16,542.5,537.63,538.78
2014-04-04 00:00:00+00:00,539.85,540.0,530.31,531.83
2014-04-07 00:00:00+00:00,528.02,530.9,521.88,523.46
2014-04-08 00:00:00+00:00,525.13,526.13,518.69,523.429
2014-04-09 00:00:00+00:00,522.5,530.49,522.02,530.31
2014-04-10 00:00:00+00:00,530.68,532.24,523.169,523.52
2014-04-11 00:00:00+00:00,519.0,522.83,517.14,519.65
2014-04-14 00:00:00+00:00,521.909,522.169,517.21,521.61
2014-04-15 00:00:00+00:00,520.27,521.65,511.33,517.89
2014-04-16 00:00:00+00:00,518.26,521.09,514.11,518.98
2014-04-17 00:00:00+00:00,520.15,527.76,519.2,525.0
2014-04-21 00:00:00+00:00,525.34,532.14,523.96,531.16
2014-04-22 00:00:00+00:00,528.95,531.83,526.5,531.69
2014-04-23 00:00:00+00:00,529.02,531.13,524.45,524.65
2014-04-24 00:00:00+00:00,568.21,570.0,560.73,567.78
2014-04-25 00:00:00+00:00,564.06,571.99,563.96,571.98
2014-04-28 00:00:00+00:00,572.8,595.77,572.55,594.08
2014-04-29 00:00:00+00:00,593.74,595.98,589.51,592.32
2014-04-30 00:00:00+00:00,593.28,599.43,589.9,590.35
2014-05-01 00:00:00+00:00,592.12,594.8,586.33,591.48
2014-05-02 00:00:00+00:00,592.33,594.2,589.71,592.58
2014-05-05 00:00:00+00:00,590.0,601.0,589.95,600.96
2014-05-06 00:00:00+00:00,601.87,604.41,594.41,594.43
2014-05-07 00:00:00+00:00,595.2,597.29,587.73,592.34
2014-05-08 00:00:00+00:00,588.87,595.32,586.4,588.12
2014-05-09 00:00:00+00:00,584.54,586.25,580.33,585.54
2014-05-12 00:00:00+00:00,587.44,593.66,587.37,592.78
2014-05-13 00:00:00+00:00,592.0,594.55,590.68,593.7
2014-05-14 00:00:00+00:00,592.55,597.4,591.73,593.85
2014-05-15 00:00:00+00:00,594.59,596.6,588.03,588.82
2014-05-16 00:00:00+00:00,588.74,597.53,585.4,597.47
2014-05-19 00:00:00+00:00,597.5,607.33,597.28,604.4
2014-05-20 00:00:00+00:00,604.51,606.44,600.71,604.55
2014-05-21 00:00:00+00:00,603.94,606.71,602.06,606.28
2014-05-22 00:00:00+00:00,606.44,609.85,604.1,607.33
2014-05-23 00:00:00+00:00,607.25,614.75,606.46,614.14
2014-05-27 00:00:00+00:00,615.65,625.86,615.61,625.69
2014-05-28 00:00:00+00:00,626.2,629.83,623.78,624.03
2014-05-29 00:00:00+00:00,627.86,636.87,627.0,635.21
2014-05-30 00:00:00+00:00,637.56,644.18,624.9,633.0
2014-06-02 00:00:00+00:00,633.96,634.83,622.5,628.5
2014-06-03 00:00:00+00:00,628.4,638.74,628.25,637.54
2014-06-04 00:00:00+00:00,637.19,647.9,636.1,644.82
2014-06-05 00:00:00+00:00,646.31,649.37,642.61,647.35
2014-06-06 00:00:00+00:00,649.99,651.26,644.45,645.57
2014-06-09 00:00:00+00:00,92.68,93.88,91.75,93.7
2014-06-10 00:00:00+00:00,94.73,95.05,93.57,94.25
2014-06-11 00:00:00+00:00,94.13,94.76,92.86,93.87
2014-06-12 00:00:00+00:00,94.06,94.12,91.9,92.27
2014-06-13 00:00:00+00:00,92.22,92.44,90.88,91.26
2014-06-16 00:00:00+00:00,91.51,92.75,91.45,92.17
2014-06-17 00:00:00+00:00,92.31,92.7,91.8,92.08
2014-06-18 00:00:00+00:00,92.27,92.29,91.35,92.18
2014-06-19 00:00:00+00:00,92.32,92.32,91.34,91.84
2014-06-20 00:00:00+00:00,91.85,92.55,90.9,90.9
2014-06-23 00:00:00+00:00,91.33,91.62,90.6,90.81
2014-06-24 00:00:00+00:00,90.78,91.74,90.19,90.29
2014-06-25 00:00:00+00:00,90.25,90.7,89.65,90.35
2014-06-26 00:00:00+00:00,90.38,91.05,89.8,90.92
2014-06-27 00:00:00+00:00,90.87,92.0,90.77,91.96
2014-06-30 00:00:00+00:00,92.11,93.73,92.09,92.96
2014-07-01 00:00:00+00:00,93.52,94.07,93.13,93.52
2014-07-02 00:00:00+00:00,93.87,94.06,93.09,93.47
2014-07-03 00:00:00+00:00,93.65,94.1,93.2,94.03
2014-07-07 00:00:00+00:00,94.14,95.99,94.1,95.97
2014-07-08 00:00:00+00:00,96.24,96.8,93.92,95.33
2014-07-09 00:00:00+00:00,95.44,95.95,94.76,95.39
2014-07-10 00:00:00+00:00,93.76,95.55,93.52,95.04
2014-07-11 00:00:00+00:00,95.36,95.89,94.86,95.19
2014-07-14 00:00:00+00:00,95.87,96.89,95.65,96.45
2014-07-15 00:00:00+00:00,96.8,96.85,95.03,95.31
2014-07-16 00:00:00+00:00,96.97,97.1,94.74,94.78
2014-07-17 00:00:00+00:00,95.03,95.28,92.57,93.08
2014-07-18 00:00:00+00:00,93.62,94.74,93.02,94.43
2014-07-21 00:00:00+00:00,94.99,95.0,93.72,93.94
2014-07-22 00:00:00+00:00,94.68,94.89,94.12,94.71
2014-07-23 00:00:00+00:00,95.42,97.88,95.17,97.19
2014-07-24 00:00:00+00:00,97.02,97.32,96.42,97.02
2014-07-25 00:00:00+00:00,96.85,97.84,96.64,97.68
2014-07-28 00:00:00+00:00,97.81,99.24,97.55,99.0
2014-07-29 00:00:00+00:00,99.32,99.44,98.25,98.4
2014-07-30 00:00:00+00:00,98.44,98.7,97.59,98.13
2014-07-31 00:00:00+00:00,97.16,97.45,95.33,95.58
2014-08-01 00:00:00+00:00,94.9,96.62,94.81,96.14
2014-08-04 00:00:00+00:00,96.31,96.58,95.17,95.59
2014-08-05 00:00:00+00:00,95.38,95.68,94.36,95.14
2014-08-06 00:00:00+00:00,94.75,95.48,94.71,94.96
2014-08-07 00:00:00+00:00,94.9,95.95,94.1,94.48
2014-08-08 00:00:00+00:00,94.22,94.82,93.28,94.73
2014-08-11 00:00:00+00:00,95.29,96.08,94.84,95.98
2014-08-12 00:00:00+00:00,96.04,96.88,95.61,95.97
2014-08-13 00:00:00+00:00,96.14,97.23,96.04,97.23
2014-08-14 00:00:00+00:00,97.33,97.57,96.8,97.5
2014-08-15 00:00:00+00:00,97.9,98.19,96.86,97.98
2014-08-18 00:00:00+00:00,98.49,99.37,97.97,99.14
2014-08-19 00:00:00+00:00,99.42,100.68,99.32,100.55
2014-08-20 00:00:00+00:00,100.45,101.09,99.95,100.57
2014-08-21 00:00:00+00:00,100.57,100.94,100.11,100.59
2014-08-22 00:00:00+00:00,100.29,101.47,100.19,101.32
2014-08-25 00:00:00+00:00,101.81,102.17,101.28,101.54
2014-08-26 00:00:00+00:00,101.42,101.51,100.86,100.89
2014-08-27 00:00:00+00:00,101.04,102.57,100.7,102.12
2014-08-28 00:00:00+00:00,101.59,102.79,101.56,102.25
2014-08-29 00:00:00+00:00,102.88,102.9,102.2,102.5
2014-09-02 00:00:00+00:00,103.06,103.74,102.72,103.3
2014-09-03 00:00:00+00:00,103.1,103.2,98.58,98.94
2014-09-04 00:00:00+00:00,98.9,100.09,97.79,98.11
2014-09-05 00:00:00+00:00,98.8,99.39,98.31,98.95
2014-09-08 00:00:00+00:00,99.3,99.31,98.05,98.34
2014-09-09 00:00:00+00:00,99.08,103.08,96.14,98.0
2014-09-10 00:00:00+00:00,98.01,101.11,97.76,100.98
2014-09-11 00:00:00+00:00,100.41,101.44,99.62,101.42
2014-09-12 00:00:00+00:00,101.22,102.19,101.03,101.67
2014-09-15 00:00:00+00:00,102.84,103.05,101.44,101.61
2014-09-16 00:00:00+00:00,99.84,101.26,98.89,100.84
2014-09-17 00:00:00+00:00,101.26,101.8,100.59,101.58
2014-09-18 00:00:00+00:00,101.95,102.35,101.56,101.78
2014-09-19 00:00:00+00:00,102.27,102.35,100.5,100.97
2014-09-22 00:00:00+00:00,101.8,102.14,100.58,101.07
2014-09-23 00:00:00+00:00,100.62,102.95,100.54,102.64
2014-09-24 00:00:00+00:00,102.16,102.85,101.2,101.74
2014-09-25 00:00:00+00:00,100.51,100.71,97.72,97.87
2014-09-26 00:00:00+00:00,98.58,100.74,98.4,100.73
2014-09-29 00:00:00+00:00,98.73,100.44,98.63,100.11
2014-09-30 00:00:00+00:00,100.84,101.54,100.52,100.75
2014-10-01 00:00:00+00:00,100.6,100.69,98.7,99.19
2014-10-02 00:00:00+00:00,99.32,100.22,98.04,99.89
2014-10-03 00:00:00+00:00,99.41,100.21,99.04,99.61
2014-10-06 00:00:00+00:00,99.96,100.65,99.42,99.62
2014-10-07 00:00:00+00:00,99.44,100.12,98.73,98.74
2014-10-08 00:00:00+00:00,98.76,101.11,98.31,100.77
2014-10-09 00:00:00+00:00,101.6,102.38,100.61,101.02
2014-10-10 00:00:00+00:00,100.7,102.03,100.3,100.74
2014-10-13 00:00:00+00:00,101.38,101.78,99.81,99.83
2014-10-14 00:00:00+00:00,100.39,100.52,98.57,98.78
2014-10-15 00:00:00+00:00,98.01,99.15,95.18,97.56
2014-10-16 00:00:00+00:00,95.53,97.72,95.41,96.26
2014-10-17 00:00:00+00:00,97.56,99.0,96.81,97.66
2014-10-20 00:00:00+00:00,98.31,99.96,98.22,99.77
2014-10-21 00:00:00+00:00,103.01,103.02,101.27,102.47
2014-10-22 00:00:00+00:00,102.85,104.11,102.6,103.0
2014-10-23 00:00:00+00:00,104.01,105.05,103.63,104.83
2014-10-24 00:00:00+00:00,105.14,105.49,104.53,105.22
2014-10-27 00:00:00+00:00,104.85,105.48,104.7,105.09
2014-10-28 00:00:00+00:00,105.44,106.72,105.35,106.71
2014-10-29 00:00:00+00:00,106.65,107.37,106.36,107.34
2014-10-30 00:00:00+00:00,106.85,107.35,105.9,106.98
2014-10-31 00:00:00+00:00,108.01,108.04,107.21,107.97
2014-11-03 00:00:00+00:00,108.23,110.3,108.01,109.38
2014-11-04 00:00:00+00:00,109.41,109.49,107.72,108.6
2014-11-05 00:00:00+00:00,109.13,109.3,108.12,108.86
2014-11-06 00:00:00+00:00,108.52,108.75,107.8,108.69
2014-11-07 00:00:00+00:00,108.75,109.32,108.55,109.0
2014-11-10 00:00:00+00:00,109.02,109.33,108.67,108.82
2014-11-11 00:00:00+00:00,108.71,109.75,108.4,109.7
2014-11-12 00:00:00+00:00,109.38,111.43,109.37,111.25
2014-11-13 00:00:00+00:00,111.8,113.45,111.59,112.82
2014-11-14 00:00:00+00:00,113.13,114.19,111.21,114.19
2014-11-17 00:00:00+00:00,114.31,117.28,113.3,114.0
2014-11-18 00:00:00+00:00,113.98,115.69,113.89,115.48
2014-11-19 00:00:00+00:00,115.44,115.74,113.8,114.67
2014-11-20 00:00:00+00:00,114.91,116.86,114.85,116.3
2014-11-21 00:00:00+00:00,117.51,117.57,116.03,116.46
2014-11-24 00:00:00+00:00,116.87,118.77,116.62,118.63
2014-11-25 00:00:00+00:00,119.07,119.75,117.45,117.6
2014-11-26 00:00:00+00:00,117.92,119.1,117.83,118.99
2014-11-28 00:00:00+00:00,119.29,119.4,118.05,118.85
2014-12-01 00:00:00+00:00,118.81,119.25,111.27,115.07
2014-12-02 00:00:00+00:00,113.49,115.75,112.75,114.62
2014-12-03 00:00:00+00:00,115.76,116.35,115.11,115.93
2014-12-04 00:00:00+00:00,115.75,117.2,115.29,115.49
2014-12-05 00:00:00+00:00,115.99,116.08,114.64,114.99
2014-12-08 00:00:00+00:00,114.13,114.65,111.62,112.41
2014-12-09 00:00:00+00:00,110.21,114.3,109.35,114.13
2014-12-10 00:00:00+00:00,114.39,114.85,111.54,111.96
2014-12-11 00:00:00+00:00,112.33,113.8,111.34,111.63
2014-12-12 00:00:00+00:00,110.49,111.87,109.58,109.72
2014-12-15 00:00:00+00:00,110.7,111.6,106.35,108.23
2014-12-16 00:00:00+00:00,106.36,110.16,106.26,106.74
2014-12-17 00:00:00+00:00,107.16,109.84,106.82,109.4
2014-12-18 00:00:00+00:00,111.82,112.65,110.66,112.65
2014-12-19 00:00:00+00:00,112.19,113.24,111.66,111.76
2014-12-22 00:00:00+00:00,112.24,113.49,111.97,112.94
2014-12-23 00:00:00+00:00,113.25,113.33,112.46,112.54
2014-12-24 00:00:00+00:00,112.58,112.71,111.99,112.02
2014-12-26 00:00:00+00:00,112.06,114.52,112.01,114.0
2014-12-29 00:00:00+00:00,113.79,114.77,113.6,113.92
2014-12-30 00:00:00+00:00,113.59,113.92,112.11,112.58
2014-12-31 00:00:00+00:00,112.87,113.13,110.21,110.38
2015-01-02 00:00:00+00:00,111.39,111.44,107.35,109.3
2015-01-05 00:00:00+00:00,108.29,108.65,105.41,106.25
2015-01-06 00:00:00+00:00,106.68,107.43,104.63,106.23
